entry_point,image_base,size_of_image,size_code_section,dll_flag,num_sections,entropia_max,entropia_media,num_importaciones,num_dlls_importadas,num_exportaciones,file_size,label
8601,4194304,1943046,1412039,256,3,5.651459188761379,5.240051761714275,59,12,4,1157312,0
15931,16777216,568853,1392440,352,5,6.32076783274281,4.173853695404217,50,16,3,1377230,0
15343,4194304,4826996,691388,352,4,5.45351744073079,4.91684029196677,106,15,0,3073629,0
6582,16777216,3890165,1773806,256,3,6.010692081943937,4.471084817710275,105,10,0,3554949,0
14582,4194304,2783205,532831,256,4,4.7750060797848315,5.336847467223843,235,16,2,2361195,0
12094,16777216,4905973,1060297,288,4,5.977832808398871,4.647561494127353,193,12,3,4300070,0
8687,16777216,2539230,879884,320,6,4.554751615734559,4.092175837309195,131,7,2,1927977,0
15768,4194304,1606654,210515,352,4,4.755857780355708,4.492811608919599,183,15,4,2752847,0
15540,4194304,688050,1758263,288,3,4.56887217204872,4.947944602259932,139,16,3,1782279,0
2193,3514425828,166637,32418,53018,9,7.648873588580113,6.934707632827332,22,1,1,61398,1
9135,16777216,1260168,205178,256,6,6.039827655498124,4.504555823617864,60,14,0,948237,0
129,263565709,86142,42593,7307,10,7.687095694279465,7.004096597620879,12,4,1,46314,1
8630,16777216,1607178,990216,256,3,5.317555123230939,3.978855675505063,58,13,4,3572203,0
5253,16777216,4070008,1820497,320,4,6.193567698040972,3.5202751382813995,184,14,4,316486,0
7615,4194304,2503245,294584,288,5,4.594774716660827,4.481663132516367,124,11,0,1777565,0
9944,4194304,2485849,929555,320,5,4.612750705837581,5.212697431267512,89,8,4,1668063,0
5871,4194304,984740,1390780,256,4,4.163039174748841,4.464385579316605,149,14,0,4712710,0
9610,16777216,2897090,477936,288,6,5.947759346835918,5.414080907465154,152,5,1,2383812,0
5979,4194304,3405960,107657,320,5,5.105265736389319,4.137726298992191,184,14,1,3276071,0
8656,4194304,1021160,1020372,352,3,5.936756482528068,4.705569134203966,121,6,1,2582115,0
7146,4194304,3208909,69179,352,5,6.043473843541214,5.324274009799649,82,5,4,3534942,0
1769,3848138360,174048,23663,12465,2,7.529296440265495,7.036202889370889,12,4,0,18183,1
16019,16777216,245823,606568,288,3,6.380741994414079,5.063890550092565,129,11,2,336802,0
12984,16777216,2111025,1889967,320,5,4.609241885581817,4.033211414098355,116,17,2,4930953,0
4694,16777216,4669885,58216,256,5,4.607002325613193,3.5420877609146286,66,8,3,3027390,0
4054,3295651824,39710,23484,14971,9,7.567039248836845,7.2279493148917275,11,1,1,40416,1
16361,4194304,1894944,1906974,288,3,6.17212397755504,4.590672918251,237,14,1,3353896,0
16033,4194304,534645,1418044,320,3,4.276737208263736,3.851413985404258,229,12,1,3824964,0
12106,4194304,3220174,1901487,352,4,4.1096457085447895,5.045990790202756,167,18,4,2374198,0
15135,16777216,4172543,1919596,352,5,4.764857491076437,3.621229950015004,249,6,0,1668766,0
3072,3948323217,141481,8783,61956,10,7.5693877093818935,6.945763200239835,11,2,0,28733,1
9583,4194304,1146938,726665,288,3,6.492565904097932,4.634515631654474,92,16,1,2920098,0
9239,4194304,4306854,1723163,288,6,5.781203209399667,3.6965691402844945,218,17,4,1480277,0
4355,4194304,4144910,1130999,256,4,4.790581775465588,5.345983973310794,207,16,4,4108867,0
9963,16777216,697221,1631939,352,5,5.340776554812395,4.713011664746098,57,15,4,3725479,0
11346,16777216,2090680,828294,320,5,4.643261636137576,3.9682068456497896,186,16,2,3827458,0
16187,4194304,2585602,1915809,256,5,5.942881873517524,5.296471659539436,139,11,0,4593740,0
15921,16777216,4651514,1973385,256,3,4.702531518753821,4.201041289794635,183,7,2,2741722,0
10025,4194304,4284603,1961707,320,6,5.086510710296525,4.9565977306813185,69,13,0,64983,0
6221,16777216,2633288,1353935,256,5,6.099028973848036,3.832202425474204,109,6,1,2610431,0
9136,16777216,1577957,831178,256,4,5.386048993614946,3.908949510027932,124,19,3,3848906,0
14672,16777216,945377,896060,288,4,5.791082939389763,4.2350166901066295,101,12,2,2755698,0
703,1263252863,115958,7696,23148,1,7.4757671694387104,7.455919949929616,6,3,1,51292,1
15052,16777216,4389556,1658113,352,6,5.2634941363984655,4.196392436309726,181,8,3,4003313,0
7991,16777216,1246413,925474,256,4,5.581428049464968,5.0472252460831815,213,16,4,3127577,0
5594,16777216,3808738,1727223,256,5,5.962404783220444,4.406052228573284,231,8,0,3370004,0
12344,16777216,1059110,1805277,256,5,5.094029726637627,5.085023018633525,221,6,1,140240,0
13222,16777216,208615,1982090,320,5,4.923475558799493,5.274045181116767,181,19,4,3601509,0
7766,16777216,2413446,123635,320,6,4.519326838423954,5.402439773941551,239,10,2,926811,0
1908,492331890,50126,18601,44659,9,7.58148323208436,6.811340877143979,23,1,0,32533,1
6093,16777216,981248,951045,320,4,5.208156205221043,3.5433057500640737,83,19,3,1643952,0
3764,2730392368,195106,4037,17401,11,7.923448562575072,7.513753121922334,8,1,0,53857,1
7473,4194304,1570902,428073,352,4,6.269863116360643,3.7162563275031752,64,11,4,4025676,0
2688,3203398547,125438,33205,34307,1,7.245295107100212,7.6949092819155664,8,1,0,13158,1
5005,16777216,1673223,667614,320,6,5.5237222177237975,3.597719813516098,171,7,4,2843475,0
3677,2175114649,88838,48380,5854,1,7.316902300446855,7.491718112497628,12,3,1,22687,1
261,2130324786,47751,15737,64122,1,7.808220374560534,7.374274481176343,19,3,0,24710,1
4153,16777216,1239232,1502747,320,4,4.951882436736572,5.192990692506797,125,13,0,4028406,0
13123,16777216,2098955,1750953,256,6,5.138827265474788,4.717227477484956,76,13,1,1808210,0
12326,16777216,2268791,1419287,320,3,6.124646370617008,4.645408271866387,92,6,3,1484383,0
8906,16777216,2032539,1050386,352,5,6.259476770194926,3.5114618014262424,142,7,3,1378387,0
13655,4194304,1944133,1527707,256,3,6.294856254057175,3.880184719146037,122,11,3,3735191,0
4697,4194304,3833498,1973529,320,5,6.029435195602893,4.648542939839172,178,12,3,2230862,0
11645,16777216,521178,340325,352,3,4.4359792945576215,4.866104434077449,117,13,0,3623194,0
2435,3439039558,30806,3433,15081,1,7.454706574108264,7.108888882556258,12,2,0,29634,1
5991,16777216,779758,846242,288,4,6.475364035139408,4.770226403949943,203,5,2,3793420,0
10967,16777216,451712,997614,256,6,4.850909445349325,5.413777200632384,130,16,0,518680,0
14924,4194304,858466,1223256,288,5,4.93889910614377,3.689762357343337,95,14,2,4057672,0
12073,4194304,3662414,34160,352,4,6.074966622462222,5.311094096870918,129,19,2,271977,0
271,2609311693,185107,41548,59079,9,7.339150079058859,7.096444385781858,14,4,1,32653,1
12084,16777216,934090,499502,288,3,5.505687138369482,3.529951211873188,234,17,2,54827,0
5007,16777216,1740614,23174,256,5,6.49189168286075,4.931181426578031,170,8,1,2196528,0
7463,16777216,135652,1435419,256,5,5.626949588935357,3.5932938085172257,134,15,4,1553807,0
2949,3104943060,155176,38421,24723,2,7.731459665798322,6.815575144286879,10,3,0,47136,1
15598,16777216,685051,1454144,256,3,4.504220033201134,5.045075824908794,103,12,0,3663625,0
4927,16777216,3882772,1677868,288,6,6.499287127657232,3.903279850908322,166,5,0,225497,0
14195,4194304,2300889,63358,352,5,4.495447577057133,4.002123331222642,50,10,0,1539245,0
13304,4194304,3062502,1872609,352,3,4.814237024343961,3.5276952919479356,230,6,1,4054866,0
14705,4194304,3424393,787899,320,3,5.856422654389128,4.736804875816526,226,11,2,4535759,0
474,1105933565,51986,23722,19817,9,7.500978191977662,7.390192255763225,10,2,0,68596,1
13739,4194304,1118827,1221232,320,6,6.029703751769819,3.993625781258389,158,10,0,2015550,0
15128,16777216,4260210,1102286,320,3,6.488522653861251,4.4217137525862045,154,19,0,1449604,0
15889,4194304,1303872,396585,352,4,4.867577398258976,3.9798562654930127,211,6,0,2445676,0
3166,4160819511,60002,28028,55502,1,7.908928137246233,7.436459873616845,22,1,0,52486,1
6582,16777216,2078909,1858873,320,3,4.009313770194052,4.253834296911103,210,14,0,3604531,0
13576,4194304,2187636,1115634,320,6,4.355707446391481,5.48124954673699,173,11,2,4260174,0
14565,4194304,2677080,935772,288,3,5.476934371593837,5.498519803410909,211,12,0,1006061,0
7496,16777216,1449311,1853916,320,6,4.074079714940978,3.5111988777284813,120,7,4,3734667,0
13483,4194304,1158531,1335444,256,4,4.937784132688925,4.979789262463047,59,18,3,1456624,0
9443,16777216,1749610,1237350,320,6,4.506804386406708,4.713943468934215,60,9,2,1469382,0
1716,1084335456,77046,34569,1972,10,7.531080405952017,7.148015501123728,26,4,0,12092,1
15196,4194304,4687691,1518492,352,3,4.1440586788676415,3.8473019105833375,149,14,2,3417400,0
10295,16777216,3036859,1027176,288,3,4.540998908203164,4.855744587129059,244,16,0,611286,0
8917,4194304,2442409,955163,288,3,4.10835569260316,4.477920250555903,199,17,2,2158001,0
2477,3517095726,38273,13540,34778,9,7.811022878868069,7.077686654867822,25,1,0,5836,1
8919,4194304,4801219,1362175,256,4,6.288153128860177,4.457760997869887,148,9,2,4937488,0
11310,16777216,1541933,1475344,256,6,4.333152861077577,3.8861664149216306,170,5,1,1969872,0
4002,1992209639,9125,21969,39897,10,7.702636386194507,7.399483262280241,23,1,0,40455,1
1272,1463088575,112987,19686,18590,9,7.482076176584672,7.413753287100264,22,4,0,13864,1
9329,4194304,2275184,1369199,288,6,5.917153800757033,4.658519774332849,88,16,2,2844676,0
6587,4194304,4298396,205588,320,6,5.062454255553202,5.3111852984855314,84,17,3,2693696,0
11057,16777216,2174565,1773096,352,6,4.263913656285308,4.041726234590708,65,17,0,196764,0
10798,4194304,1161837,1411547,352,5,4.792801654687846,4.411969698988121,224,19,3,1287902,0
13095,16777216,603213,834710,288,6,5.908467635358209,3.9277049509119983,180,16,1,2726576,0
7774,4194304,2029202,383887,288,5,4.345926732234009,4.142610905770209,219,12,1,3960890,0
888,4091992730,162347,9951,56681,1,7.489993503085572,7.4426065009168365,5,4,0,31943,1
5560,16777216,3678966,344196,320,5,5.343496563923352,4.93062034806989,186,11,1,2262668,0
4375,16777216,3051182,1737790,288,6,4.087289479556866,4.284410408028402,170,10,2,2109080,0
6275,16777216,970573,1040578,256,5,5.558821885926021,4.6512124947031275,110,12,1,2824413,0
16160,4194304,1230408,766668,288,6,6.059186224561411,4.248601794284944,196,7,3,2486594,0
13848,16777216,1668486,1062788,256,3,4.357174046352144,4.396605739517115,244,10,2,124039,0
3452,4018642304,20079,12144,38861,11,7.50553317984776,7.357095040127317,17,2,1,77163,1
8720,16777216,997583,711233,256,4,5.171362573688016,5.271490298589639,70,5,2,1327635,0
14758,4194304,3196023,431364,320,5,5.488749264775295,5.195758685620959,51,5,1,856778,0
9354,4194304,2346415,792979,288,4,4.445615007877734,4.076416772913873,128,19,4,563894,0
13377,16777216,3978916,1996474,320,4,5.329141071172213,4.178923941141381,126,19,1,2886239,0
13075,16777216,1380859,120387,320,6,5.880412667161101,4.751825090730775,116,13,1,3962729,0
5313,16777216,3460062,756803,288,5,5.030576624219242,4.008304576238014,61,17,3,3582700,0
15908,16777216,2930100,697488,352,4,6.010084445960387,5.3199542130342365,205,18,0,4753212,0
11873,16777216,4612340,61774,288,4,6.478000076940628,4.164889658065066,139,6,2,4909248,0
10151,16777216,2881396,706182,288,4,4.12383735516719,4.837399774149862,218,6,4,4628334,0
15420,16777216,2039799,1120439,256,4,5.567305039261722,5.454012736031984,167,7,3,2279706,0
1306,489943386,171410,24098,10354,11,7.40600696969398,7.223981128883369,3,3,1,63163,1
1092,3027253219,123185,40908,49149,11,7.615770709547538,7.466546481329436,6,3,1,4838,1
5572,4194304,1038823,267439,352,3,5.866812190729496,3.830919272790233,92,5,3,335305,0
4839,16777216,725529,1927355,288,3,5.3386138026472025,4.206949743611497,114,18,2,393562,0
7237,4194304,3865822,521729,352,3,6.043180548195695,3.823043863540625,97,10,0,2540863,0
715,3196642391,180116,18086,29882,10,7.612794297008219,7.134767421639605,23,2,0,42182,1
9535,4194304,957903,851286,352,5,4.51047159910501,4.626938992124963,58,5,1,3507389,0
15931,16777216,2108544,1325127,256,5,6.457513747690471,4.817485380890674,240,5,0,3313637,0
8861,4194304,1756914,441100,288,6,4.485254230871944,4.3540308346741385,190,7,4,1685731,0
9890,4194304,4508945,1575180,320,5,4.759112836345333,4.265311007628274,109,15,3,3466926,0
1265,3126004556,112555,18015,33947,9,7.761580161765984,7.557933707073444,17,1,1,60118,1
11991,4194304,3788458,357433,320,4,4.8591148143244105,4.564960158910442,188,6,4,4488130,0
8993,16777216,3390323,1289903,352,4,5.53797384582546,4.507501134266194,228,13,0,3040658,0
4201,16777216,1552151,1226427,288,6,5.445151907966731,5.446121307034905,70,15,0,2267113,0
5324,4194304,2858718,1090755,352,6,5.159278265553221,3.9200096776511977,132,10,2,3428229,0
5743,16777216,1876493,1484222,352,5,4.014625056684018,4.690785558886549,212,18,3,4218718,0
12309,4194304,1712226,1315514,256,4,4.160872455437324,3.942442780049155,127,11,2,3733664,0
10188,4194304,4128366,736717,288,3,6.051948442602916,4.268647678611417,157,10,2,4556767,0
3413,1039073653,61388,23263,5014,1,7.232340306567732,6.900220037745944,2,4,1,71846,1
15622,16777216,4301883,1640860,352,5,5.6301212080121665,4.478298776475979,77,6,4,2481450,0
14090,4194304,853665,997074,352,4,4.47690238116666,4.028654448550064,169,16,3,52225,0
3927,4058346893,91295,49714,53015,10,7.466068646668846,6.981781610953287,10,1,0,13943,1
16138,16777216,3682288,1570120,352,6,5.627359808554469,4.315541461326481,138,15,2,3675217,0
6655,16777216,1646054,1828670,288,4,4.269222805739654,4.693676075859237,188,15,3,1596230,0
10143,16777216,1289643,1774424,256,5,4.2559258250378065,4.28713304262615,224,7,0,2216049,0
11431,16777216,4100339,1838344,288,5,4.607464654907048,4.9475995311972865,80,17,1,673022,0
16257,16777216,2655856,235908,320,6,5.424112727449404,5.102152265215685,73,7,0,1165651,0
9941,4194304,3752551,591699,352,3,5.223072667974975,3.63735597109834,142,19,4,3112466,0
1701,180871689,138578,47868,50040,2,7.2180243553651575,7.7531532077128285,13,2,0,7313,1
10342,4194304,4593448,536939,256,3,5.957720787307482,4.437284512682792,221,9,0,3229956,0
14842,16777216,3986399,1174530,320,3,6.2219694159125964,4.613734135879884,241,19,2,4852613,0
12907,4194304,3092289,656447,352,5,6.186588529607349,4.361593849488111,124,7,3,2994599,0
9198,16777216,3810614,316831,288,6,4.725119611933984,5.424690403501424,132,16,2,1803086,0
1991,1952877676,180559,9363,51567,1,7.9758112197634965,7.1436888312950035,7,1,1,31336,1
7061,16777216,1343122,942348,352,6,5.162177809644728,4.584165839581502,190,7,0,1028279,0
16144,4194304,2841118,1631603,256,6,6.399534582342193,3.625409174806352,72,6,3,1550838,0
13951,16777216,1484678,594981,256,4,6.069810367891431,3.686692491361344,243,10,1,2480339,0
13247,4194304,1576249,684657,288,4,4.400992012640201,4.164830267815567,188,6,0,3637548,0
7327,16777216,511690,774064,288,6,4.990366862720751,4.786159355379192,152,7,4,4700740,0
5493,4194304,4330367,349864,256,3,5.70447335492412,4.500135453613225,92,5,2,1253379,0
10340,4194304,1346387,274230,352,3,6.408448374296303,5.024460527239041,207,9,4,3495244,0
141,4181810468,156780,29694,11900,2,7.537731637437439,7.487496048970088,22,2,0,46816,1
4894,4194304,4965336,693057,256,5,6.494121485303776,4.036842435922572,232,11,4,2543823,0
14642,4194304,4022035,1200367,288,6,4.915264155541124,4.351733116350854,61,12,1,1900939,0
3854,2616419436,159375,6100,37967,11,7.972859959072668,6.949358392730391,5,1,1,59174,1
4527,4194304,4842195,1446997,256,4,5.8337269938248415,4.9312584715518355,188,5,3,4788412,0
3672,2483512212,150451,42433,11859,11,7.382226805977229,7.0643862040993115,22,4,1,73080,1
5812,16777216,2777734,1016392,352,4,5.6685724389611565,4.238848569508962,103,9,3,4497920,0
11130,4194304,4937197,195287,352,6,4.064815570227361,5.437627448526315,213,15,2,1833028,0
2124,129875720,112408,22270,51762,10,7.6452866060693125,7.40741009533328,4,3,0,15429,1
13167,4194304,3357391,1819658,256,6,4.733183733521111,4.224245061694896,58,14,0,1161208,0
11840,16777216,3422580,1672705,320,5,4.999878077668727,3.588290297784614,152,7,0,1966108,0
11916,4194304,3088449,502040,288,3,5.963610055835426,4.3402490059782455,106,10,0,4335582,0
5917,16777216,3764558,769583,288,3,5.786600402947567,4.925743443934018,180,5,0,1441184,0
13013,16777216,2188131,810718,256,4,5.2605257541971655,3.572125418879451,234,5,0,3311334,0
6258,4194304,913272,1668275,352,4,6.2141573001134365,4.855776051040651,115,5,2,2443841,0
2858,2909916252,181558,34117,21929,10,7.931328208997732,7.516949907960316,13,1,1,35345,1
658,1744269349,83144,9294,61431,9,7.71617770958381,7.554929450789799,18,1,1,56741,1
10094,4194304,1737404,606514,320,5,6.288595876318038,4.58537608876153,53,13,3,4717056,0
7528,4194304,1149407,218155,256,3,6.0372556476300065,3.814965737951368,124,14,1,2259437,0
4602,16777216,1714614,29148,320,5,4.168260176672491,4.012232535429243,200,9,0,2040813,0
5207,16777216,4524325,988304,320,3,5.094420917663774,4.73994136123285,206,12,3,3956350,0
1734,786652191,174899,26079,21136,10,7.885887926616742,7.123777271796023,17,4,1,27176,1
7165,16777216,304681,1633524,352,6,5.265370389101488,4.0339435706923465,76,9,1,4424086,0
10308,4194304,1856547,1269846,288,6,5.3732952056895975,3.763624140837671,228,19,4,3850394,0
5593,4194304,4383918,1747244,256,5,4.974177964957164,4.182477609309407,124,12,3,3899246,0
2424,771104084,152380,4075,22944,1,7.959245273086516,7.727138577192653,2,4,1,31421,1
4539,4194304,3112370,371230,288,6,6.361202140806868,3.9975190473272786,182,16,0,406180,0
14246,16777216,4627471,658303,320,6,4.720205182339102,3.942229007421906,94,16,0,4205381,0
1871,3884730590,146642,43764,64659,1,7.438000159788471,7.7241660894178334,22,2,0,49910,1
14322,4194304,2364048,1459678,288,4,5.82454730265951,4.732524069981139,104,5,0,835229,0
14171,4194304,3715099,251883,256,5,5.882895047552191,4.241871840243331,86,16,0,490053,0
667,921843682,135373,27642,38298,1,7.458224145993877,7.738637403190623,29,1,1,24920,1
1782,805477296,155694,21775,3562,1,7.436154123566799,7.356588395723417,11,2,1,19677,1
15599,16777216,1382195,584220,288,5,5.50521956500423,5.097457478456976,156,17,0,1454340,0
15480,4194304,659388,1258347,320,4,5.657319251401547,4.153978228600578,103,16,1,3570626,0
12169,16777216,4229148,395343,288,3,4.219057278516343,4.97954992320212,106,16,3,4290404,0
6401,16777216,288965,667195,288,6,5.313467332129617,4.053585487949292,130,19,4,4830065,0
16084,4194304,2553523,1589408,288,3,4.2856575206336505,3.7409636082782356,199,14,4,4305129,0
4646,16777216,2296268,697105,352,4,5.980989117125132,5.127356741362921,82,19,0,72025,0
9517,16777216,2099557,619203,352,6,5.873990614963273,5.4371096218055115,188,5,0,2742257,0
15470,16777216,4278701,1525946,352,3,6.1980955472499435,4.9156027971837055,223,8,1,966423,0
7512,16777216,242947,137775,288,5,5.873694072806474,5.091949713132056,119,16,3,1828920,0
710,1013405661,100473,41025,12637,9,7.758147062646112,7.143120529545096,29,3,0,12168,1
16342,4194304,2038454,746754,320,5,5.687317752026399,5.136299016830671,107,14,4,4853642,0
2529,519550755,193932,3802,24296,10,7.923714862469134,7.59793131353562,23,2,1,10929,1
3583,2833251771,84052,16740,13284,9,7.823998246956899,7.450326941521036,9,4,0,62471,1
13712,16777216,878456,186581,256,3,4.306022119326167,5.284754207913133,233,17,1,4330844,0
13944,16777216,277518,1637492,320,6,6.260894250229103,3.779018408772413,93,17,1,2397877,0
13728,4194304,4370914,759703,256,6,5.136923231188984,4.182204078846116,164,19,4,3472379,0
11610,16777216,4651385,1742759,256,5,5.7195926498237455,4.703715478472644,243,11,1,3911518,0
3790,4027466450,193076,41907,55189,10,7.30098033904717,7.078591013594853,29,4,0,37489,1
5366,16777216,1017704,1696856,256,5,5.254154605163707,5.269831326368964,164,6,0,3480758,0
14027,4194304,1176922,1863609,288,4,4.307426931580132,3.801839510658783,156,8,1,2485525,0
284,2037589354,133547,14121,13104,2,7.820416247478548,7.118664134550936,7,2,0,57709,1
14260,4194304,1899904,1601030,352,3,5.496081504164458,3.6705931510798155,105,13,4,4223890,0
5389,4194304,4863113,1288211,256,4,5.502123441017574,3.9212083722261903,217,9,2,2297115,0
13123,4194304,2850661,1371160,288,3,6.159000174635386,3.815293129824284,175,16,2,3051637,0
14385,16777216,751112,1054935,320,5,4.363956730255589,3.5538715308175655,112,18,0,2885895,0
5815,4194304,4048316,490689,320,5,6.18810452302994,4.665977251757108,109,8,4,3690772,0
2838,218090394,33920,6894,28576,11,7.5341448304525285,7.1398610956875554,25,4,1,48421,1
10891,16777216,2552238,1776645,320,3,4.921170508276493,4.134497195789469,197,18,2,3205730,0
14661,4194304,1924173,1762818,320,3,6.418533284245906,4.701902488699532,121,9,3,3712342,0
13452,16777216,4044373,648465,288,4,6.259655489940055,4.587537643784357,95,10,4,2384594,0
8820,4194304,4387522,999917,256,4,4.963890321609372,3.8546673265934635,247,12,3,686783,0
3165,3638013308,165068,35052,27075,1,7.344181948499082,7.711380688691203,10,3,1,33040,1
5892,16777216,1694207,247702,256,5,5.587519789652016,4.184870179323675,185,9,1,507987,0
6339,4194304,1964839,47520,320,3,5.39471669624936,5.242171719719394,189,19,1,1495120,0
5958,4194304,330735,127668,352,5,4.69677545139085,4.444112671928017,249,5,2,422237,0
13603,16777216,2420684,301628,320,3,6.488815447654854,4.937316855490243,109,6,0,4671080,0
13675,4194304,1415823,1846500,352,6,5.984497444124407,3.845023875396553,98,11,4,2422156,0
1560,47010572,97902,14292,41275,9,7.51200289577054,7.263283527205235,16,4,1,42615,1
11896,4194304,2730260,1504761,320,4,5.072687789967048,4.4035676048759855,237,14,0,2994284,0
13176,4194304,3862455,1190977,352,3,5.577570361832613,4.698291855175415,200,15,0,3965386,0
9839,4194304,4434240,230533,320,4,5.16275482116024,5.080629019488057,57,6,3,2813250,0
5280,4194304,2178287,1663100,320,6,5.116990861726422,4.389309940582791,61,15,0,2940842,0
6351,4194304,4855015,467596,256,5,5.8182713990685775,4.999462633892629,133,14,3,4954563,0
16194,4194304,413566,256475,288,4,4.688777098637123,4.105992601234435,95,10,0,3971179,0
806,3451454868,15931,22778,2297,11,7.687323265422475,7.192663835281634,10,2,0,58664,1
13924,16777216,4431210,1399872,320,5,4.275401490133309,3.9867693915724414,130,7,2,2289908,0
2506,944425448,144673,42999,45381,9,7.752797665167908,7.039967527926359,17,3,1,75726,1
8857,4194304,1242589,19666,352,3,5.086525901843015,3.6301552543550315,185,6,3,933582,0
13107,4194304,988940,1813357,288,3,5.3429678858175835,5.453086026906127,159,9,2,4446645,0
12389,16777216,530903,1429809,320,3,6.156817033157337,4.55965906679552,148,14,1,4463999,0
14454,16777216,2252441,1072617,256,5,5.5840094648546525,4.026978585885521,159,7,2,4348990,0
801,1459071118,53219,5932,5702,1,7.202091485612177,7.638279276060937,3,2,1,28774,1
9195,16777216,4291458,1936134,256,6,4.18673280008288,4.060081584173476,224,11,2,2495955,0
12966,4194304,1574918,878218,256,4,5.357185720238286,4.613339713109715,159,13,3,4876088,0
1208,1832722152,5847,38669,46011,10,7.41518685177979,7.173715011745811,7,4,1,9124,1
10564,16777216,176456,1892449,288,4,4.637252259506426,4.984099506641841,161,15,3,3961536,0
7703,16777216,3975374,1151544,352,5,6.205212497738756,4.402561003131894,213,16,4,3456286,0
9426,4194304,504766,990001,288,3,6.243209168832754,4.643804653933634,240,16,0,3074254,0
759,3584581053,136307,31487,14058,1,7.612661535169785,6.895117189273397,29,1,0,15047,1
1087,176135652,156999,26478,7500,2,7.7888879176064485,7.185625234859792,2,2,1,58072,1
4247,4194304,1615989,1461526,320,3,6.156660314382728,4.928684202989039,86,6,4,479888,0
5242,16777216,4413660,1043965,320,3,4.128948861011183,3.856096590515109,85,9,3,3137659,0
6200,4194304,4533669,1509386,256,4,4.130221937424225,3.833594427647605,58,11,1,4081646,0
9757,16777216,4964399,407640,256,4,4.495745029999884,3.636526211103801,170,8,4,4486717,0
10419,16777216,229675,257501,352,5,5.648975892178046,5.31569900392505,169,6,0,4640746,0
2801,337361703,199740,2736,63713,11,7.421212991816521,7.2166161197244785,22,2,1,63977,1
7365,4194304,3795414,636123,320,3,6.329559954432376,3.544810930364563,210,14,1,4526736,0
10618,4194304,4794650,1049061,288,5,4.017195027585832,4.022012217605193,50,5,2,156584,0
14554,4194304,2364879,1282033,256,6,4.7551281485396295,3.736252453229047,133,18,2,4410855,0
8254,4194304,2268849,117568,352,5,5.556785035219286,5.203991218838956,124,16,1,2923072,0
10157,16777216,3643668,1747747,256,3,5.604114197279082,5.411055736845242,87,10,2,2883604,0
7806,4194304,2929550,1629692,288,4,4.030642004662568,5.269940002831213,128,11,3,806746,0
14428,4194304,686052,121755,320,3,4.728158166785853,4.438890254131279,119,19,1,946303,0
8758,4194304,3814087,1313441,352,6,4.138480154288244,3.7440955995069083,186,7,0,1524200,0
721,2960044421,19712,15197,23026,2,7.3886371264197255,7.748964399453545,12,2,0,40812,1
2040,1285028361,28278,42085,38203,2,7.754804210434209,7.4539070096898525,28,1,1,33585,1
1776,1440051197,144359,18297,51894,1,7.631398919152297,6.881535905460763,3,4,0,32113,1
8640,16777216,4563760,497844,288,5,4.900954650825026,4.657104498631771,98,19,3,2353674,0
5271,4194304,604453,1845566,256,5,5.670416192147912,4.663609718280892,64,8,4,327910,0
4553,16777216,3160773,1239384,320,5,5.280466050749861,3.5008338338062077,232,18,4,1588924,0
14136,4194304,1163042,708495,352,6,4.65324550256041,3.516923038178662,102,7,3,497769,0
305,3289541620,107469,28854,49056,2,7.506065205249486,7.091346954926526,16,1,0,30767,1
16250,4194304,1459797,1482263,288,6,5.791782520443075,4.765164754790484,226,13,2,4322441,0
7117,4194304,4492007,1218694,352,4,4.402065905769716,5.447515535537295,60,15,3,4140661,0
5503,16777216,4342502,166699,256,6,5.5964779908263536,4.873796511037473,74,9,2,3391664,0
13512,4194304,2597471,767847,352,4,4.754423246298741,4.348453234066475,243,13,3,2601404,0
4016,4070170790,103694,11925,34102,10,7.746663999150037,7.307550494119442,12,1,0,21345,1
12522,16777216,2389152,1991155,288,6,4.568477364057122,5.087765372510324,191,10,0,3235163,0
13582,16777216,633327,1179168,256,4,5.7396969205706885,5.446663819398757,117,10,3,102562,0
11621,4194304,714600,362771,352,6,4.993334710516352,3.9425825793613036,149,19,2,3754173,0
10642,4194304,2433878,1853102,256,3,5.138075869127894,5.07608806739662,81,11,0,1917844,0
15654,16777216,4252443,1117407,352,4,6.3598690238118065,3.63569756580799,126,11,2,2168060,0
5773,4194304,2763386,1135335,256,4,4.365974572215518,4.616657773671417,224,18,4,2719093,0
14169,4194304,2634147,1569477,320,6,4.789242264595483,4.62695760311212,111,6,2,489618,0
9572,16777216,3651874,99279,256,4,4.709395239514834,4.504265577269262,96,10,2,582842,0
9261,4194304,1616842,1316561,288,4,5.518463633573743,3.658439102146195,133,9,0,2133953,0
3909,458981354,51188,24544,4429,9,7.244294467466835,7.031017851149961,15,2,1,76906,1
10843,4194304,3781164,381457,288,6,6.15107412337121,5.093783477681577,89,5,3,4050793,0
10729,16777216,3489566,340257,288,3,6.072595639379206,3.7174340793727185,83,12,2,4745478,0
12915,4194304,679768,1647642,256,3,5.4433475076903735,4.289867086257073,144,7,4,4777458,0
9503,4194304,4135761,1055313,320,6,4.1714002901621186,4.547564381807189,231,19,4,1006726,0
2789,3776411831,51130,24041,40743,1,7.394170867866407,7.5866546246034225,13,3,1,55494,1
9416,16777216,3539283,538658,256,4,4.469289806124397,5.208294612812786,156,15,0,3039680,0
14988,4194304,2259627,170762,352,3,4.421231798263511,5.123141392057686,210,9,4,2108832,0
